,HR,Dates,city,YR,M,D,MW,TEMP,DEWPOINT,AverageDailyMW,AverageDailyTemp,AverageDailyDewPoint
11351,8,17-04-2012,Delhi - BRPL,2012,4,17,1082.4728,32.5,12,1176.115842,27.9375,13.77083333
11352,9,17-04-2012,Delhi - BRPL,2012,4,17,1186.0178,33,12,1176.115842,27.9375,13.77083333
11353,0,18-04-2012,Delhi - BRPL,2012,4,18,1109.8836,24,16,1196.457642,27.29166667,14
11354,1,18-04-2012,Delhi - BRPL,2012,4,18,1044.5456,24,16,1196.457642,27.29166667,14
11355,10,18-04-2012,Delhi - BRPL,2012,4,18,1249.9286,33,12,1196.457642,27.29166667,14
11356,11,18-04-2012,Delhi - BRPL,2012,4,18,1239.2376,33,12,1196.457642,27.29166667,14
11357,12,18-04-2012,Delhi - BRPL,2012,4,18,1242.5906,33,12,1196.457642,27.29166667,14
11358,13,18-04-2012,Delhi - BRPL,2012,4,18,1219.1686,31.5,12,1196.457642,27.29166667,14
11359,14,18-04-2012,Delhi - BRPL,2012,4,18,1257.1016,30,13,1196.457642,27.29166667,14
11360,15,18-04-2012,Delhi - BRPL,2012,4,18,1296.7436,30,13,1196.457642,27.29166667,14
11361,16,18-04-2012,Delhi - BRPL,2012,4,18,1307.6686,28.5,13,1196.457642,27.29166667,14
11362,17,18-04-2012,Delhi - BRPL,2012,4,18,1287.7446,26.5,13,1196.457642,27.29166667,14
11363,18,18-04-2012,Delhi - BRPL,2012,4,18,1278.5386,26,14,1196.457642,27.29166667,14
11364,19,18-04-2012,Delhi - BRPL,2012,4,18,1395.1956,24.5,14,1196.457642,27.29166667,14
11365,2,18-04-2012,Delhi - BRPL,2012,4,18,1009.1326,25,16,1196.457642,27.29166667,14
11366,20,18-04-2012,Delhi - BRPL,2012,4,18,1348.1476,24,14,1196.457642,27.29166667,14
11367,21,18-04-2012,Delhi - BRPL,2012,4,18,1322.4606,23,14,1196.457642,27.29166667,14
11368,22,18-04-2012,Delhi - BRPL,2012,4,18,1298.1986,23.5,14.5,1196.457642,27.29166667,14
11369,23,18-04-2012,Delhi - BRPL,2012,4,18,1221.6896,22.5,15,1196.457642,27.29166667,14
11370,3,18-04-2012,Delhi - BRPL,2012,4,18,982.2546,24.5,16.5,1196.457642,27.29166667,14
11371,4,18-04-2012,Delhi - BRPL,2012,4,18,970.9166,24,16,1196.457642,27.29166667,14
11372,5,18-04-2012,Delhi - BRPL,2012,4,18,1032.8706,24.5,15.5,1196.457642,27.29166667,14
11373,6,18-04-2012,Delhi - BRPL,2012,4,18,1133.2566,26,15,1196.457642,27.29166667,14
11374,7,18-04-2012,Delhi - BRPL,2012,4,18,1131.6296,29.5,14.5,1196.457642,27.29166667,14
11375,8,18-04-2012,Delhi - BRPL,2012,4,18,1133.8916,31.5,13,1196.457642,27.29166667,14
11376,9,18-04-2012,Delhi - BRPL,2012,4,18,1202.1876,33,12,1196.457642,27.29166667,14
11377,0,19-04-2012,Delhi - BRPL,2012,4,19,1122.5414,21,15,1253.767775,30.03125,13.73958333
11378,1,19-04-2012,Delhi - BRPL,2012,4,19,1057.2394,21.5,15.5,1253.767775,30.03125,13.73958333
11379,10,19-04-2012,Delhi - BRPL,2012,4,19,1312.9064,35.5,12.5,1253.767775,30.03125,13.73958333
11380,11,19-04-2012,Delhi - BRPL,2012,4,19,1324.6944,36,13,1253.767775,30.03125,13.73958333
11381,12,19-04-2012,Delhi - BRPL,2012,4,19,1327.6444,34.5,12,1253.767775,30.03125,13.73958333
11382,13,19-04-2012,Delhi - BRPL,2012,4,19,1297.0134,33,11,1253.767775,30.03125,13.73958333
11383,14,19-04-2012,Delhi - BRPL,2012,4,19,1365.2714,31,14,1253.767775,30.03125,13.73958333
11384,15,19-04-2012,Delhi - BRPL,2012,4,19,1402.2014,30,14,1253.767775,30.03125,13.73958333
11385,16,19-04-2012,Delhi - BRPL,2012,4,19,1383.9224,30,14,1253.767775,30.03125,13.73958333
11386,17,19-04-2012,Delhi - BRPL,2012,4,19,1376.6544,29.5,14,1253.767775,30.03125,13.73958333
11387,18,19-04-2012,Delhi - BRPL,2012,4,19,1374.5024,29.5,13,1253.767775,30.03125,13.73958333
11388,19,19-04-2012,Delhi - BRPL,2012,4,19,1464.5034,30,13,1253.767775,30.03125,13.73958333
11389,2,19-04-2012,Delhi - BRPL,2012,4,19,1012.0384,23.75,15.75,1253.767775,30.03125,13.73958333
11390,20,19-04-2012,Delhi - BRPL,2012,4,19,1450.8864,28.5,14,1253.767775,30.03125,13.73958333
11391,21,19-04-2012,Delhi - BRPL,2012,4,19,1434.4824,27,14,1253.767775,30.03125,13.73958333
11392,22,19-04-2012,Delhi - BRPL,2012,4,19,1414.4614,26,14,1253.767775,30.03125,13.73958333
11393,23,19-04-2012,Delhi - BRPL,2012,4,19,1344.0314,24.5,14.5,1253.767775,30.03125,13.73958333
11394,3,19-04-2012,Delhi - BRPL,2012,4,19,983.3584,26,16,1253.767775,30.03125,13.73958333
11395,4,19-04-2012,Delhi - BRPL,2012,4,19,981.2294,29.5,16,1253.767775,30.03125,13.73958333
11396,5,19-04-2012,Delhi - BRPL,2012,4,19,1041.7794,33,15,1253.767775,30.03125,13.73958333
11397,6,19-04-2012,Delhi - BRPL,2012,4,19,1132.6734,34,13.5,1253.767775,30.03125,13.73958333
11398,7,19-04-2012,Delhi - BRPL,2012,4,19,1105.3084,35,12,1253.767775,30.03125,13.73958333
11399,8,19-04-2012,Delhi - BRPL,2012,4,19,1134.0114,36,12,1253.767775,30.03125,13.73958333
11400,9,19-04-2012,Delhi - BRPL,2012,4,19,1247.0714,36,12,1253.767775,30.03125,13.73958333
11401,0,20-04-2012,Delhi - BRPL,2012,4,20,1235.2764,23.5,15,1283.767983,29.47916667,13.08333333
11402,1,20-04-2012,Delhi - BRPL,2012,4,20,1156.2914,25.5,15,1283.767983,29.47916667,13.08333333
11403,10,20-04-2012,Delhi - BRPL,2012,4,20,1387.3644,35,10,1283.767983,29.47916667,13.08333333
11404,11,20-04-2012,Delhi - BRPL,2012,4,20,1408.4774,33.5,11.5,1283.767983,29.47916667,13.08333333
11405,12,20-04-2012,Delhi - BRPL,2012,4,20,1365.8914,32.5,12.5,1283.767983,29.47916667,13.08333333
11406,13,20-04-2012,Delhi - BRPL,2012,4,20,1341.6724,30.5,13,1283.767983,29.47916667,13.08333333
11407,14,20-04-2012,Delhi - BRPL,2012,4,20,1419.1954,29,13,1283.767983,29.47916667,13.08333333
11408,15,20-04-2012,Delhi - BRPL,2012,4,20,1447.2264,27,13,1283.767983,29.47916667,13.08333333
11409,16,20-04-2012,Delhi - BRPL,2012,4,20,1417.6874,28,13,1283.767983,29.47916667,13.08333333
11410,17,20-04-2012,Delhi - BRPL,2012,4,20,1357.2634,27.5,13,1283.767983,29.47916667,13.08333333
11411,18,20-04-2012,Delhi - BRPL,2012,4,20,1287.4274,26.5,13,1283.767983,29.47916667,13.08333333
11412,19,20-04-2012,Delhi - BRPL,2012,4,20,1401.8104,25.5,13.5,1283.767983,29.47916667,13.08333333
11413,2,20-04-2012,Delhi - BRPL,2012,4,20,1100.2844,27,15.5,1283.767983,29.47916667,13.08333333
11414,20,20-04-2012,Delhi - BRPL,2012,4,20,1395.0854,25,14,1283.767983,29.47916667,13.08333333
11415,21,20-04-2012,Delhi - BRPL,2012,4,20,1367.1974,25,14,1283.767983,29.47916667,13.08333333
11416,22,20-04-2012,Delhi - BRPL,2012,4,20,1369.5914,24.5,14,1283.767983,29.47916667,13.08333333
11417,23,20-04-2012,Delhi - BRPL,2012,4,20,1324.1144,23.5,14.5,1283.767983,29.47916667,13.08333333
11418,3,20-04-2012,Delhi - BRPL,2012,4,20,1056.3404,29,16,1283.767983,29.47916667,13.08333333
11419,4,20-04-2012,Delhi - BRPL,2012,4,20,1039.9264,32,15,1283.767983,29.47916667,13.08333333
11420,5,20-04-2012,Delhi - BRPL,2012,4,20,1101.9394,34,14,1283.767983,29.47916667,13.08333333
11421,6,20-04-2012,Delhi - BRPL,2012,4,20,1179.6394,34.5,12,1283.767983,29.47916667,13.08333333
11422,7,20-04-2012,Delhi - BRPL,2012,4,20,1156.8944,35.5,10,1283.767983,29.47916667,13.08333333
11423,8,20-04-2012,Delhi - BRPL,2012,4,20,1188.8304,36.5,9.5,1283.767983,29.47916667,13.08333333
11424,9,20-04-2012,Delhi - BRPL,2012,4,20,1305.0044,37,10,1283.767983,29.47916667,13.08333333
11425,0,21-04-2012,Delhi - BRPL,2012,4,21,1228.6586,23,15,1253.277975,28.76041667,11.15625
11426,1,21-04-2012,Delhi - BRPL,2012,4,21,1157.5626,23.5,15,1253.277975,28.76041667,11.15625
11427,10,21-04-2012,Delhi - BRPL,2012,4,21,1292.5126,33.5,8,1253.277975,28.76041667,11.15625
11428,11,21-04-2012,Delhi - BRPL,2012,4,21,1319.1256,33.5,9,1253.277975,28.76041667,11.15625
11429,12,21-04-2012,Delhi - BRPL,2012,4,21,1314.5006,32.5,9,1253.277975,28.76041667,11.15625
11430,13,21-04-2012,Delhi - BRPL,2012,4,21,1293.8826,31,9.5,1253.277975,28.76041667,11.15625
11431,14,21-04-2012,Delhi - BRPL,2012,4,21,1310.0206,30,9.5,1253.277975,28.76041667,11.15625
11432,15,21-04-2012,Delhi - BRPL,2012,4,21,1332.7716,30,10,1253.277975,28.76041667,11.15625
11433,16,21-04-2012,Delhi - BRPL,2012,4,21,1329.2576,30,11,1253.277975,28.76041667,11.15625
11434,17,21-04-2012,Delhi - BRPL,2012,4,21,1319.5036,28,11,1253.277975,28.76041667,11.15625
11435,18,21-04-2012,Delhi - BRPL,2012,4,21,1309.3676,28,11,1253.277975,28.76041667,11.15625
11436,19,21-04-2012,Delhi - BRPL,2012,4,21,1397.6656,27,11,1253.277975,28.76041667,11.15625
11437,2,21-04-2012,Delhi - BRPL,2012,4,21,1115.9036,24,15,1253.277975,28.76041667,11.15625
11438,20,21-04-2012,Delhi - BRPL,2012,4,21,1407.9446,26,12,1253.277975,28.76041667,11.15625
11439,21,21-04-2012,Delhi - BRPL,2012,4,21,1382.5916,24,12,1253.277975,28.76041667,11.15625
11440,22,21-04-2012,Delhi - BRPL,2012,4,21,1374.6446,24,12,1253.277975,28.76041667,11.15625
11441,23,21-04-2012,Delhi - BRPL,2012,4,21,1345.2326,24,12,1253.277975,28.76041667,11.15625
11442,3,21-04-2012,Delhi - BRPL,2012,4,21,1075.9736,26.75,13.75,1253.277975,28.76041667,11.15625
11443,4,21-04-2012,Delhi - BRPL,2012,4,21,1060.7306,29.5,12.5,1253.277975,28.76041667,11.15625
11444,5,21-04-2012,Delhi - BRPL,2012,4,21,1087.6346,30,12,1253.277975,28.76041667,11.15625
11445,6,21-04-2012,Delhi - BRPL,2012,4,21,1130.5586,32,10,1253.277975,28.76041667,11.15625
11446,7,21-04-2012,Delhi - BRPL,2012,4,21,1122.8586,33,10,1253.277975,28.76041667,11.15625
11447,8,21-04-2012,Delhi - BRPL,2012,4,21,1138.0546,33.5,9.5,1253.277975,28.76041667,11.15625
11448,9,21-04-2012,Delhi - BRPL,2012,4,21,1231.7146,33.5,8,1253.277975,28.76041667,11.15625
11449,0,22-04-2012,Delhi - BRPL,2012,4,22,1256.444,23,12.5,1168.220875,28.14583333,11.21875
11450,1,22-04-2012,Delhi - BRPL,2012,4,22,1186.823,23.5,12.5,1168.220875,28.14583333,11.21875
11451,10,22-04-2012,Delhi - BRPL,2012,4,22,1151.274,33,10,1168.220875,28.14583333,11.21875
11452,11,22-04-2012,Delhi - BRPL,2012,4,22,1176.052,33.5,9,1168.220875,28.14583333,11.21875
11453,12,22-04-2012,Delhi - BRPL,2012,4,22,1194.358,34,9,1168.220875,28.14583333,11.21875
11454,13,22-04-2012,Delhi - BRPL,2012,4,22,1159.226,29,12.25,1168.220875,28.14583333,11.21875
11455,14,22-04-2012,Delhi - BRPL,2012,4,22,1168.606,24,15.5,1168.220875,28.14583333,11.21875
11456,15,22-04-2012,Delhi - BRPL,2012,4,22,1146.184,26,14,1168.220875,28.14583333,11.21875
11457,16,22-04-2012,Delhi - BRPL,2012,4,22,1157.117,27,9.5,1168.220875,28.14583333,11.21875
11458,17,22-04-2012,Delhi - BRPL,2012,4,22,1161.281,27,9.5,1168.220875,28.14583333,11.21875
11459,18,22-04-2012,Delhi - BRPL,2012,4,22,1108.494,26,10,1168.220875,28.14583333,11.21875
11460,19,22-04-2012,Delhi - BRPL,2012,4,22,1246.006,25,11,1168.220875,28.14583333,11.21875
11461,2,22-04-2012,Delhi - BRPL,2012,4,22,1137.165,27,13,1168.220875,28.14583333,11.21875
11462,20,22-04-2012,Delhi - BRPL,2012,4,22,1308.024,23.5,12,1168.220875,28.14583333,11.21875
11463,21,22-04-2012,Delhi - BRPL,2012,4,22,1314.902,22,12,1168.220875,28.14583333,11.21875
11464,22,22-04-2012,Delhi - BRPL,2012,4,22,1294.225,22,13,1168.220875,28.14583333,11.21875
11465,23,22-04-2012,Delhi - BRPL,2012,4,22,1248.525,21.5,13,1168.220875,28.14583333,11.21875
11466,3,22-04-2012,Delhi - BRPL,2012,4,22,1102.243,28.5,12.5,1168.220875,28.14583333,11.21875
11467,4,22-04-2012,Delhi - BRPL,2012,4,22,1072.353,30.5,11,1168.220875,28.14583333,11.21875
11468,5,22-04-2012,Delhi - BRPL,2012,4,22,1070.846,32,11,1168.220875,28.14583333,11.21875
11469,6,22-04-2012,Delhi - BRPL,2012,4,22,1082.479,33.5,10,1168.220875,28.14583333,11.21875
11470,7,22-04-2012,Delhi - BRPL,2012,4,22,1087.798,35,10,1168.220875,28.14583333,11.21875
11471,8,22-04-2012,Delhi - BRPL,2012,4,22,1092.741,34,8.5,1168.220875,28.14583333,11.21875
11472,9,22-04-2012,Delhi - BRPL,2012,4,22,1114.135,35,8.5,1168.220875,28.14583333,11.21875
11473,0,23-04-2012,Delhi - BRPL,2012,4,23,1185.055,20.5,12.5,1259.646917,29.25,10.35416667
11474,1,23-04-2012,Delhi - BRPL,2012,4,23,1118.434,21,13,1259.646917,29.25,10.35416667
11475,10,23-04-2012,Delhi - BRPL,2012,4,23,1329.936,35,8,1259.646917,29.25,10.35416667
11476,11,23-04-2012,Delhi - BRPL,2012,4,23,1332.285,34.5,8.5,1259.646917,29.25,10.35416667
11477,12,23-04-2012,Delhi - BRPL,2012,4,23,1321.664,34,8,1259.646917,29.25,10.35416667
11478,13,23-04-2012,Delhi - BRPL,2012,4,23,1308.701,33,9,1259.646917,29.25,10.35416667
11479,14,23-04-2012,Delhi - BRPL,2012,4,23,1365.973,32.5,9,1259.646917,29.25,10.35416667
11480,15,23-04-2012,Delhi - BRPL,2012,4,23,1408.346,31,9,1259.646917,29.25,10.35416667
11481,16,23-04-2012,Delhi - BRPL,2012,4,23,1383.207,30,10,1259.646917,29.25,10.35416667
11482,17,23-04-2012,Delhi - BRPL,2012,4,23,1321.439,30,10,1259.646917,29.25,10.35416667
11483,18,23-04-2012,Delhi - BRPL,2012,4,23,1341.163,28.5,10.5,1259.646917,29.25,10.35416667
11484,19,23-04-2012,Delhi - BRPL,2012,4,23,1440.896,28,11,1259.646917,29.25,10.35416667
11485,2,23-04-2012,Delhi - BRPL,2012,4,23,1070.635,22.5,13,1259.646917,29.25,10.35416667
11486,20,23-04-2012,Delhi - BRPL,2012,4,23,1436.742,27.5,10.5,1259.646917,29.25,10.35416667
11487,21,23-04-2012,Delhi - BRPL,2012,4,23,1421.738,26,11,1259.646917,29.25,10.35416667
11488,22,23-04-2012,Delhi - BRPL,2012,4,23,1408.62,26,11,1259.646917,29.25,10.35416667
11489,23,23-04-2012,Delhi - BRPL,2012,4,23,1354.775,24,11,1259.646917,29.25,10.35416667
11490,3,23-04-2012,Delhi - BRPL,2012,4,23,1037.223,26,13,1259.646917,29.25,10.35416667
11491,4,23-04-2012,Delhi - BRPL,2012,4,23,1016.52,28,12,1259.646917,29.25,10.35416667
11492,5,23-04-2012,Delhi - BRPL,2012,4,23,1056.979,30.5,11,1259.646917,29.25,10.35416667
11493,6,23-04-2012,Delhi - BRPL,2012,4,23,1118.989,32,10.5,1259.646917,29.25,10.35416667
11494,7,23-04-2012,Delhi - BRPL,2012,4,23,1089.114,33.5,9.5,1259.646917,29.25,10.35416667
11495,8,23-04-2012,Delhi - BRPL,2012,4,23,1122.523,34,8.5,1259.646917,29.25,10.35416667
11496,9,23-04-2012,Delhi - BRPL,2012,4,23,1240.569,34,9,1259.646917,29.25,10.35416667
11497,0,24-04-2012,Delhi - BRPL,2012,4,24,1262.8106,24,11,1280.044808,27.47916667,12.92708333
11498,1,24-04-2012,Delhi - BRPL,2012,4,24,1186.3046,24,11,1280.044808,27.47916667,12.92708333
11499,10,24-04-2012,Delhi - BRPL,2012,4,24,1377.7296,35,7,1280.044808,27.47916667,12.92708333
11500,11,24-04-2012,Delhi - BRPL,2012,4,24,1388.9896,32.5,10,1280.044808,27.47916667,12.92708333
11501,12,24-04-2012,Delhi - BRPL,2012,4,24,1380.2436,30,12,1280.044808,27.47916667,12.92708333
11502,13,24-04-2012,Delhi - BRPL,2012,4,24,1377.5506,22,17,1280.044808,27.47916667,12.92708333
11503,14,24-04-2012,Delhi - BRPL,2012,4,24,1439.8066,22.5,17,1280.044808,27.47916667,12.92708333
11504,15,24-04-2012,Delhi - BRPL,2012,4,24,1462.9136,24,16.25,1280.044808,27.47916667,12.92708333
11505,16,24-04-2012,Delhi - BRPL,2012,4,24,1398.4416,25.5,15.5,1280.044808,27.47916667,12.92708333
11506,17,24-04-2012,Delhi - BRPL,2012,4,24,1331.4746,26,14,1280.044808,27.47916667,12.92708333
11507,18,24-04-2012,Delhi - BRPL,2012,4,24,1343.7656,25,14,1280.044808,27.47916667,12.92708333
11508,19,24-04-2012,Delhi - BRPL,2012,4,24,1381.0056,24,14.5,1280.044808,27.47916667,12.92708333
11509,2,24-04-2012,Delhi - BRPL,2012,4,24,1134.2786,25,12,1280.044808,27.47916667,12.92708333
11510,20,24-04-2012,Delhi - BRPL,2012,4,24,1344.8346,23,15,1280.044808,27.47916667,12.92708333
11511,21,24-04-2012,Delhi - BRPL,2012,4,24,1317.4736,23,16,1280.044808,27.47916667,12.92708333
11512,22,24-04-2012,Delhi - BRPL,2012,4,24,1294.7576,22.5,17,1280.044808,27.47916667,12.92708333
11513,23,24-04-2012,Delhi - BRPL,2012,4,24,1252.1816,20.5,17,1280.044808,27.47916667,12.92708333
11514,3,24-04-2012,Delhi - BRPL,2012,4,24,1094.5546,28.5,12,1280.044808,27.47916667,12.92708333
11515,4,24-04-2012,Delhi - BRPL,2012,4,24,1072.3006,30,12,1280.044808,27.47916667,12.92708333
11516,5,24-04-2012,Delhi - BRPL,2012,4,24,1104.4796,32.5,11,1280.044808,27.47916667,12.92708333
11517,6,24-04-2012,Delhi - BRPL,2012,4,24,1169.9156,34,12,1280.044808,27.47916667,12.92708333
11518,7,24-04-2012,Delhi - BRPL,2012,4,24,1145.5486,35,9.5,1280.044808,27.47916667,12.92708333
11519,8,24-04-2012,Delhi - BRPL,2012,4,24,1172.7126,35.5,9,1280.044808,27.47916667,12.92708333
11520,9,24-04-2012,Delhi - BRPL,2012,4,24,1287.0016,35.5,8.5,1280.044808,27.47916667,12.92708333
11521,0,25-04-2012,Delhi - BRPL,2012,4,25,1172.805,20,17,1265.019042,29,12.3125
11522,1,25-04-2012,Delhi - BRPL,2012,4,25,1105.347,20.5,17,1265.019042,29,12.3125
11523,10,25-04-2012,Delhi - BRPL,2012,4,25,1312.447,34,10,1265.019042,29,12.3125
11524,11,25-04-2012,Delhi - BRPL,2012,4,25,1342.182,34.5,9,1265.019042,29,12.3125
11525,12,25-04-2012,Delhi - BRPL,2012,4,25,1351.053,34,9,1265.019042,29,12.3125
11526,13,25-04-2012,Delhi - BRPL,2012,4,25,1329.979,32.5,9.5,1265.019042,29,12.3125
11527,14,25-04-2012,Delhi - BRPL,2012,4,25,1390.675,32,10,1265.019042,29,12.3125
11528,15,25-04-2012,Delhi - BRPL,2012,4,25,1419.443,30.5,11.5,1265.019042,29,12.3125
11529,16,25-04-2012,Delhi - BRPL,2012,4,25,1413.199,30,12.5,1265.019042,29,12.3125
11530,17,25-04-2012,Delhi - BRPL,2012,4,25,1363.529,29,12,1265.019042,29,12.3125
11531,18,25-04-2012,Delhi - BRPL,2012,4,25,1361.963,28,12,1265.019042,29,12.3125
11532,19,25-04-2012,Delhi - BRPL,2012,4,25,1462.969,27,12,1265.019042,29,12.3125
11533,2,25-04-2012,Delhi - BRPL,2012,4,25,1062.468,22.5,16.5,1265.019042,29,12.3125
11534,20,25-04-2012,Delhi - BRPL,2012,4,25,1435.196,27,12,1265.019042,29,12.3125
11535,21,25-04-2012,Delhi - BRPL,2012,4,25,1407.973,27,12,1265.019042,29,12.3125
11536,22,25-04-2012,Delhi - BRPL,2012,4,25,1409.93,27,12,1265.019042,29,12.3125
11537,23,25-04-2012,Delhi - BRPL,2012,4,25,1364.57,27,12,1265.019042,29,12.3125
11538,3,25-04-2012,Delhi - BRPL,2012,4,25,1023.819,27,17,1265.019042,29,12.3125
11539,4,25-04-2012,Delhi - BRPL,2012,4,25,1004.481,29,14,1265.019042,29,12.3125
11540,5,25-04-2012,Delhi - BRPL,2012,4,25,1041.905,28,13,1265.019042,29,12.3125
11541,6,25-04-2012,Delhi - BRPL,2012,4,25,1113.052,28,13,1265.019042,29,12.3125
11542,7,25-04-2012,Delhi - BRPL,2012,4,25,1086.28,33,10,1265.019042,29,12.3125
11543,8,25-04-2012,Delhi - BRPL,2012,4,25,1136.299,34,11.5,1265.019042,29,12.3125
11544,9,25-04-2012,Delhi - BRPL,2012,4,25,1248.893,34.5,11,1265.019042,29,12.3125
11545,0,26-04-2012,Delhi - BRPL,2012,4,26,1269.6194,27,12,1234.330233,25.58333333,14.53125
11546,1,26-04-2012,Delhi - BRPL,2012,4,26,1197.2974,27,12,1234.330233,25.58333333,14.53125
11547,10,26-04-2012,Delhi - BRPL,2012,4,26,1345.9004,25.5,15.5,1234.330233,25.58333333,14.53125
11548,11,26-04-2012,Delhi - BRPL,2012,4,26,1367.5714,27,14.5,1234.330233,25.58333333,14.53125
11549,12,26-04-2012,Delhi - BRPL,2012,4,26,1385.4454,28,14,1234.330233,25.58333333,14.53125
11550,13,26-04-2012,Delhi - BRPL,2012,4,26,1291.0184,27.5,13.5,1234.330233,25.58333333,14.53125
11551,14,26-04-2012,Delhi - BRPL,2012,4,26,1198.1024,25.5,14.75,1234.330233,25.58333333,14.53125
11552,15,26-04-2012,Delhi - BRPL,2012,4,26,1271.0754,23.5,16,1234.330233,25.58333333,14.53125
11553,16,26-04-2012,Delhi - BRPL,2012,4,26,1304.1564,23,16,1234.330233,25.58333333,14.53125
11554,17,26-04-2012,Delhi - BRPL,2012,4,26,1280.7184,24,16,1234.330233,25.58333333,14.53125
11555,18,26-04-2012,Delhi - BRPL,2012,4,26,1278.8484,22,17,1234.330233,25.58333333,14.53125
11556,19,26-04-2012,Delhi - BRPL,2012,4,26,1331.6254,21,18,1234.330233,25.58333333,14.53125
11557,2,26-04-2012,Delhi - BRPL,2012,4,26,1143.5954,27,12,1234.330233,25.58333333,14.53125
11558,20,26-04-2012,Delhi - BRPL,2012,4,26,1286.1324,20,17,1234.330233,25.58333333,14.53125
11559,21,26-04-2012,Delhi - BRPL,2012,4,26,1245.7364,19.5,18,1234.330233,25.58333333,14.53125
11560,22,26-04-2012,Delhi - BRPL,2012,4,26,1209.4064,19,17,1234.330233,25.58333333,14.53125
11561,23,26-04-2012,Delhi - BRPL,2012,4,26,1158.1634,19,17,1234.330233,25.58333333,14.53125
11562,3,26-04-2012,Delhi - BRPL,2012,4,26,1093.3364,27.5,12,1234.330233,25.58333333,14.53125
11563,4,26-04-2012,Delhi - BRPL,2012,4,26,1081.6544,28,12,1234.330233,25.58333333,14.53125
11564,5,26-04-2012,Delhi - BRPL,2012,4,26,1119.6214,30,14,1234.330233,25.58333333,14.53125
11565,6,26-04-2012,Delhi - BRPL,2012,4,26,1170.7264,33,11,1234.330233,25.58333333,14.53125
11566,7,26-04-2012,Delhi - BRPL,2012,4,26,1141.4414,34,11,1234.330233,25.58333333,14.53125
11567,8,26-04-2012,Delhi - BRPL,2012,4,26,1173.2534,31,12.5,1234.330233,25.58333333,14.53125
11568,9,26-04-2012,Delhi - BRPL,2012,4,26,1279.4794,25,16,1234.330233,25.58333333,14.53125
11569,0,27-04-2012,Delhi - BRPL,2012,4,27,1079.6298,18.5,17.5,1209.319217,27.70833333,13.02083333
11570,1,27-04-2012,Delhi - BRPL,2012,4,27,1028.0098,19.5,18,1209.319217,27.70833333,13.02083333
11571,10,27-04-2012,Delhi - BRPL,2012,4,27,1290.6738,34,10.5,1209.319217,27.70833333,13.02083333
11572,11,27-04-2012,Delhi - BRPL,2012,4,27,1309.6528,33.5,10.5,1209.319217,27.70833333,13.02083333
11573,12,27-04-2012,Delhi - BRPL,2012,4,27,1298.9258,33,10.5,1209.319217,27.70833333,13.02083333
11574,13,27-04-2012,Delhi - BRPL,2012,4,27,1265.1968,31.5,10.5,1209.319217,27.70833333,13.02083333
11575,14,27-04-2012,Delhi - BRPL,2012,4,27,1325.0028,30,12,1209.319217,27.70833333,13.02083333
11576,15,27-04-2012,Delhi - BRPL,2012,4,27,1353.5158,29,12,1209.319217,27.70833333,13.02083333
11577,16,27-04-2012,Delhi - BRPL,2012,4,27,1353.4398,29,12,1209.319217,27.70833333,13.02083333
11578,17,27-04-2012,Delhi - BRPL,2012,4,27,1330.8548,28,12,1209.319217,27.70833333,13.02083333
11579,18,27-04-2012,Delhi - BRPL,2012,4,27,1318.0908,28,12,1209.319217,27.70833333,13.02083333
11580,19,27-04-2012,Delhi - BRPL,2012,4,27,1395.9078,27,13,1209.319217,27.70833333,13.02083333
11581,2,27-04-2012,Delhi - BRPL,2012,4,27,990.5668,20,18,1209.319217,27.70833333,13.02083333
11582,20,27-04-2012,Delhi - BRPL,2012,4,27,1384.5648,26,11,1209.319217,27.70833333,13.02083333
11583,21,27-04-2012,Delhi - BRPL,2012,4,27,1346.7798,26,11,1209.319217,27.70833333,13.02083333
11584,22,27-04-2012,Delhi - BRPL,2012,4,27,1325.7228,23,12.5,1209.319217,27.70833333,13.02083333
11585,23,27-04-2012,Delhi - BRPL,2012,4,27,1272.7418,22,13,1209.319217,27.70833333,13.02083333
11586,3,27-04-2012,Delhi - BRPL,2012,4,27,959.3608,23.5,17,1209.319217,27.70833333,13.02083333
11587,4,27-04-2012,Delhi - BRPL,2012,4,27,949.0788,26,16,1209.319217,27.70833333,13.02083333
11588,5,27-04-2012,Delhi - BRPL,2012,4,27,1000.6448,29,14,1209.319217,27.70833333,13.02083333
11589,6,27-04-2012,Delhi - BRPL,2012,4,27,1077.6498,30.5,13.5,1209.319217,27.70833333,13.02083333
11590,7,27-04-2012,Delhi - BRPL,2012,4,27,1065.0258,32,13,1209.319217,27.70833333,13.02083333
11591,8,27-04-2012,Delhi - BRPL,2012,4,27,1094.9068,32.5,12,1209.319217,27.70833333,13.02083333
11592,9,27-04-2012,Delhi - BRPL,2012,4,27,1207.7178,33.5,11,1209.319217,27.70833333,13.02083333
11593,0,28-04-2012,Delhi - BRPL,2012,4,28,1184.6532,22,13,1223.897533,29.47916667,8.916666667
11594,1,28-04-2012,Delhi - BRPL,2012,4,28,1121.4222,28,13,1223.897533,29.47916667,8.916666667
11595,10,28-04-2012,Delhi - BRPL,2012,4,28,1281.3012,35,5,1223.897533,29.47916667,8.916666667
11596,11,28-04-2012,Delhi - BRPL,2012,4,28,1310.2062,34.5,5,1223.897533,29.47916667,8.916666667
