"","Time","Delhi.Generation","Schedule.from.Grid","Drawl.from.Grid","Demand.met","OD.UD","Frequency","Date.Time","Date","year","month","day","time"
"178",2012-04-04 18:30:36,1450.75,2326.35,1850.39,3301.14,-475.96,50.129,2012-04-04 18:30:36,2012-04-04,"2012","04","04",18:31:00
"179",2012-04-04 19:00:37,1445.39,2415.8,2011.35,3456.74,-404.45,49.7,2012-04-04 19:00:37,2012-04-04,"2012","04","04",19:01:00
"180",2012-04-04 19:30:36,1315.22,2428.02,2238.28,3553.5,-189.74,49.651,2012-04-04 19:30:36,2012-04-04,"2012","04","04",19:31:00
"181",2012-04-04 20:00:36,1272.3,2428.02,2238.03,3510.33,-189.99,49.988,2012-04-04 20:00:36,2012-04-04,"2012","04","04",20:01:00
"182",2012-04-04 20:30:36,1184.3,2428.36,2180.4,3364.7,-247.96,49.954,2012-04-04 20:30:36,2012-04-04,"2012","04","04",20:31:00
"183",2012-04-04 21:00:37,1206.03,2368.99,2051.59,3257.62,-317.4,49.875,2012-04-04 21:00:37,2012-04-04,"2012","04","04",21:01:00
"184",2012-04-04 21:30:36,1204.21,2337.67,1997,3201.21,-340.67,49.704,2012-04-04 21:30:36,2012-04-04,"2012","04","04",21:31:00
"185",2012-04-04 22:00:37,1215.96,2323.35,1988.75,3204.71,-334.6,49.724,2012-04-04 22:00:37,2012-04-04,"2012","04","04",22:01:00
"186",2012-04-04 22:30:36,1253.29,2283.05,1910.16,3163.45,-372.89,49.748,2012-04-04 22:30:36,2012-04-04,"2012","04","04",22:31:00
"187",2012-04-04 23:00:37,1241.74,2242.42,1853.65,3095.39,-388.77,49.646,2012-04-04 23:00:37,2012-04-04,"2012","04","04",23:01:00
"188",2012-04-04 23:30:36,1240.98,2135.58,1761.69,3002.67,-373.89,49.626,2012-04-04 23:30:36,2012-04-04,"2012","04","04",23:31:00
"189",2012-04-05 00:00:37,1330.24,2074.8,1531.49,2861.73,-543.31,49.949,2012-04-05 00:00:37,2012-04-05,"2012","04","05",00:01:00
"190",2012-04-05 00:30:36,1418.68,2195.67,1318.7,2737.38,-876.97,49.621,2012-04-05 00:30:36,2012-04-05,"2012","04","05",00:31:00
"191",2012-04-05 01:00:37,1407.99,2142.14,1227.36,2635.35,-914.78,49.846,2012-04-05 01:00:37,2012-04-05,"2012","04","05",01:01:00
"192",2012-04-05 01:30:36,1420.55,2142.14,1154.05,2574.6,-988.09,49.954,2012-04-05 01:30:36,2012-04-05,"2012","04","05",01:31:00
"193",2012-04-05 02:00:37,1374.33,2089.49,1138.48,2512.81,-951.01,49.778,2012-04-05 02:00:37,2012-04-05,"2012","04","05",02:01:00
"194",2012-04-05 02:30:36,1330.76,2082.79,1158.68,2489.44,-924.11,50.115,2012-04-05 02:30:36,2012-04-05,"2012","04","05",02:31:00
"195",2012-04-05 03:00:36,1168.42,2005.98,1256.4,2424.82,-749.58,50.09,2012-04-05 03:00:36,2012-04-05,"2012","04","05",03:01:00
"196",2012-04-05 03:30:36,1091.3,2005.98,1306.08,2397.38,-699.9,49.875,2012-04-05 03:30:36,2012-04-05,"2012","04","05",03:31:00
"197",2012-04-05 04:00:38,1142.54,2144.64,1229.07,2371.61,-915.57,50.149,2012-04-05 04:00:38,2012-04-05,"2012","04","05",04:01:00
"198",2012-04-05 04:30:36,1158.59,2146.64,1174.29,2332.88,-972.35,49.768,2012-04-05 04:30:36,2012-04-05,"2012","04","05",04:31:00
"199",2012-04-05 05:00:37,1150.48,2150.62,1203.86,2354.34,-946.76,50.007,2012-04-05 05:00:37,2012-04-05,"2012","04","05",05:01:00
"200",2012-04-05 05:30:36,1295.19,2143.17,1114.39,2409.58,-1028.78,49.968,2012-04-05 05:30:36,2012-04-05,"2012","04","05",05:31:00
"201",2012-04-05 06:00:36,1358.26,2148.15,1076.08,2434.34,-1072.07,50.017,2012-04-05 06:00:36,2012-04-05,"2012","04","05",06:01:00
"202",2012-04-05 06:30:36,1372.06,2256.93,1183.52,2555.58,-1073.41,50.213,2012-04-05 06:30:36,2012-04-05,"2012","04","05",06:31:00
"203",2012-04-05 07:00:36,1306.65,2327.21,1284.71,2591.36,-1042.5,50.359,2012-04-05 07:00:36,2012-04-05,"2012","04","05",07:01:00
"204",2012-04-05 07:30:36,1299.7,2232.42,1351.72,2651.42,-880.7,50.188,2012-04-05 07:30:36,2012-04-05,"2012","04","05",07:31:00
"205",2012-04-05 08:00:36,1318.4,1980.65,1336.01,2654.41,-644.64,50.071,2012-04-05 08:00:36,2012-04-05,"2012","04","05",08:01:00
"206",2012-04-05 08:30:36,1310.24,1962.41,1385.95,2696.19,-576.46,50.173,2012-04-05 08:30:36,2012-04-05,"2012","04","05",08:31:00
"207",2012-04-05 09:00:36,1304.17,1970.54,1453.04,2757.21,-517.5,49.919,2012-04-05 09:00:36,2012-04-05,"2012","04","05",09:01:00
"208",2012-04-05 09:30:36,1318.98,1964.7,1654.64,2973.62,-310.06,49.993,2012-04-05 09:30:36,2012-04-05,"2012","04","05",09:31:00
"209",2012-04-05 10:00:37,1315.99,2085.02,1834.26,3150.25,-250.76,50.12,2012-04-05 10:00:37,2012-04-05,"2012","04","05",10:01:00
"210",2012-04-05 10:30:36,1304.24,2073.36,1909.42,3213.66,-163.94,50.017,2012-04-05 10:30:36,2012-04-05,"2012","04","05",10:31:00
"211",2012-04-05 11:00:37,1318.32,2073.54,1942.28,3260.6,-131.26,49.802,2012-04-05 11:00:37,2012-04-05,"2012","04","05",11:01:00
"212",2012-04-05 11:30:36,1354.77,2075.19,1941.19,3295.96,-134,49.695,2012-04-05 11:30:36,2012-04-05,"2012","04","05",11:31:00
"213",2012-04-05 12:00:37,1366.54,2081.88,1964.79,3331.33,-117.09,49.988,2012-04-05 12:00:37,2012-04-05,"2012","04","05",12:01:00
"214",2012-04-05 12:30:36,1379.2,2218.27,1934.7,3313.9,-283.57,49.973,2012-04-05 12:30:36,2012-04-05,"2012","04","05",12:31:00
"215",2012-04-05 13:00:36,1355.83,2214.42,1849.02,3204.85,-365.4,49.9,2012-04-05 13:00:36,2012-04-05,"2012","04","05",13:01:00
"216",2012-04-05 13:30:36,1328.23,2191.45,1759.57,3087.8,-431.88,49.978,2012-04-05 13:30:36,2012-04-05,"2012","04","05",13:31:00
"217",2012-04-05 14:00:38,1325.13,2286,1871.67,3196.8,-414.33,50.027,2012-04-05 14:00:38,2012-04-05,"2012","04","05",14:01:00
"218",2012-04-05 14:30:36,1336.85,2398.8,1899.24,3236.09,-499.56,49.831,2012-04-05 14:30:36,2012-04-05,"2012","04","05",14:31:00
"219",2012-04-05 15:00:37,1345.37,2381.25,1928.56,3273.93,-452.69,49.734,2012-04-05 15:00:37,2012-04-05,"2012","04","05",15:01:00
"220",2012-04-05 15:30:36,1352.66,2375.11,1935.59,3288.25,-439.52,49.846,2012-04-05 15:30:36,2012-04-05,"2012","04","05",15:31:00
"221",2012-04-05 16:00:37,1348.48,2351.25,1923.83,3272.31,-427.42,49.973,2012-04-05 16:00:37,2012-04-05,"2012","04","05",16:01:00
"222",2012-04-05 16:30:36,1290.33,2352.85,1977.65,3267.98,-375.2,49.846,2012-04-05 16:30:36,2012-04-05,"2012","04","05",16:31:00
"223",2012-04-05 17:00:37,1339.03,2327.26,1947.95,3286.98,-379.31,50.129,2012-04-05 17:00:37,2012-04-05,"2012","04","05",17:01:00
"224",2012-04-05 17:30:36,1301.86,2322.35,1959.58,3261.44,-362.77,49.924,2012-04-05 17:30:36,2012-04-05,"2012","04","05",17:31:00
"225",2012-04-05 18:00:36,1307.91,2322.35,1941.81,3249.72,-380.54,50.369,2012-04-05 18:00:36,2012-04-05,"2012","04","05",18:01:00
"226",2012-04-05 18:30:36,1318.19,2363.3,1891.46,3209.65,-471.84,49.954,2012-04-05 18:30:36,2012-04-05,"2012","04","05",18:31:00
"227",2012-04-05 19:00:37,1328.02,2469.77,2077.39,3405.41,-392.38,49.831,2012-04-05 19:00:37,2012-04-05,"2012","04","05",19:01:00
"228",2012-04-05 19:30:36,1331.09,2466.94,2176.46,3507.55,-290.48,49.9,2012-04-05 19:30:36,2012-04-05,"2012","04","05",19:31:00
"229",2012-04-05 20:00:37,1309.71,2468.87,2180.85,3490.56,-288.02,49.954,2012-04-05 20:00:37,2012-04-05,"2012","04","05",20:01:00
"230",2012-04-05 20:30:36,1347.52,2472.03,2057.96,3405.48,-414.07,50.129,2012-04-05 20:30:36,2012-04-05,"2012","04","05",20:31:00
"231",2012-04-05 21:00:36,1332.46,2467.08,1912.43,3244.89,-554.65,49.758,2012-04-05 21:00:36,2012-04-05,"2012","04","05",21:01:00
"232",2012-04-05 21:30:36,1361.19,2428.64,1804.21,3165.4,-624.43,49.719,2012-04-05 21:30:36,2012-04-05,"2012","04","05",21:31:00
"233",2012-04-05 22:00:38,1388.24,2204.31,1759.68,3147.92,-444.63,49.993,2012-04-05 22:00:38,2012-04-05,"2012","04","05",22:01:00
"234",2012-04-05 22:30:36,1353.45,2204.19,1769.84,3123.29,-434.35,49.949,2012-04-05 22:30:36,2012-04-05,"2012","04","05",22:31:00
"235",2012-04-05 23:00:37,1381.74,2191.81,1696.02,3077.76,-495.79,49.773,2012-04-05 23:00:37,2012-04-05,"2012","04","05",23:01:00
"236",2012-04-05 23:30:36,1399.62,2124.68,1597.89,2997.51,-526.79,49.875,2012-04-05 23:30:36,2012-04-05,"2012","04","05",23:31:00
"237",2012-04-06 00:00:37,1414.91,2049.09,1468.67,2883.58,-580.42,49.88,2012-04-06 00:00:37,2012-04-06,"2012","04","06",00:01:00
"238",2012-04-06 00:30:36,1354.33,2028.83,1430.66,2784.99,-598.17,50.027,2012-04-06 00:30:36,2012-04-06,"2012","04","06",00:31:00
"239",2012-04-06 01:00:37,1267.38,2010.8,1434.33,2701.71,-576.47,49.944,2012-04-06 01:00:37,2012-04-06,"2012","04","06",01:01:00
"240",2012-04-06 01:30:36,1263.82,1921.25,1366.46,2630.28,-554.79,50.071,2012-04-06 01:30:36,2012-04-06,"2012","04","06",01:31:00
"241",2012-04-06 02:00:38,1265.49,2020.38,1305.57,2571.06,-714.81,50.149,2012-04-06 02:00:38,2012-04-06,"2012","04","06",02:01:00
"242",2012-04-06 02:30:36,1263.57,1993.42,1252.56,2516.13,-740.86,49.968,2012-04-06 02:30:36,2012-04-06,"2012","04","06",02:31:00
"243",2012-04-06 03:00:37,1269.99,1683.2,1178.09,2448.08,-505.11,50.056,2012-04-06 03:00:37,2012-04-06,"2012","04","06",03:01:00
"244",2012-04-06 03:30:36,1271.93,1683.17,1141.47,2413.4,-541.7,49.988,2012-04-06 03:30:36,2012-04-06,"2012","04","06",03:31:00
"245",2012-04-06 04:00:37,1269.74,1672.82,1144.31,2414.05,-528.51,50.169,2012-04-06 04:00:37,2012-04-06,"2012","04","06",04:01:00
"246",2012-04-06 04:30:36,1274.05,1674.62,1120.75,2394.8,-553.87,49.998,2012-04-06 04:30:36,2012-04-06,"2012","04","06",04:31:00
"247",2012-04-06 05:00:37,1273.81,1428.71,1132.34,2406.15,-296.37,50.139,2012-04-06 05:00:37,2012-04-06,"2012","04","06",05:01:00
"248",2012-04-06 05:30:36,1263.14,1482.38,1190.58,2453.72,-291.8,49.954,2012-04-06 05:30:36,2012-04-06,"2012","04","06",05:31:00
"249",2012-04-06 06:00:37,1338.72,1635.62,1196.36,2535.08,-439.26,50.286,2012-04-06 06:00:37,2012-04-06,"2012","04","06",06:01:00
"250",2012-04-06 06:30:36,1261.12,1648.87,1317.95,2579.07,-330.92,50.071,2012-04-06 06:30:36,2012-04-06,"2012","04","06",06:31:00
"251",2012-04-06 07:00:37,1254.25,1938.57,1389.03,2643.28,-549.54,50.393,2012-04-06 07:00:37,2012-04-06,"2012","04","06",07:01:00
"252",2012-04-06 07:30:36,1234.53,1949.13,1438.17,2672.7,-510.96,50.188,2012-04-06 07:30:36,2012-04-06,"2012","04","06",07:31:00
"253",2012-04-06 08:00:37,1232.74,2149.07,1467.95,2700.69,-681.12,50.164,2012-04-06 08:00:37,2012-04-06,"2012","04","06",08:01:00
"254",2012-04-06 08:30:36,1249.92,2158.81,1475.3,2725.22,-683.51,50.022,2012-04-06 08:30:36,2012-04-06,"2012","04","06",08:31:00
"255",2012-04-06 09:00:37,1257.39,2013.6,1490.99,2748.38,-522.61,50.164,2012-04-06 09:00:37,2012-04-06,"2012","04","06",09:01:00
"256",2012-04-06 09:30:36,1283.86,2012.28,1678.65,2962.51,-333.63,50.027,2012-04-06 09:30:36,2012-04-06,"2012","04","06",09:31:00
"257",2012-04-06 10:00:37,1257.07,1929.1,1823.77,3080.84,-105.33,50.129,2012-04-06 10:00:37,2012-04-06,"2012","04","06",10:01:00
"258",2012-04-06 10:30:36,1298.95,1933.91,1944.8,3243.75,10.89,50.1,2012-04-06 10:30:36,2012-04-06,"2012","04","06",10:31:00
"259",2012-04-06 11:00:37,1275.96,1971.04,1983.01,3258.97,11.97,49.871,2012-04-06 11:00:37,2012-04-06,"2012","04","06",11:01:00
"260",2012-04-06 11:30:36,1270.92,2079.53,2027.12,3298.04,-52.41,49.9,2012-04-06 11:30:36,2012-04-06,"2012","04","06",11:31:00
"261",2012-04-06 12:00:37,1244.12,2361.77,2080.89,3325.01,-280.88,49.919,2012-04-06 12:00:37,2012-04-06,"2012","04","06",12:01:00
"262",2012-04-06 12:30:36,1240.75,2359.19,2097.2,3337.95,-261.99,49.88,2012-04-06 12:30:36,2012-04-06,"2012","04","06",12:31:00
"263",2012-04-06 13:00:37,1250.51,2315.78,1965.56,3216.07,-350.22,50.12,2012-04-06 13:00:37,2012-04-06,"2012","04","06",13:01:00
"264",2012-04-06 13:30:36,1233.87,2321.99,1868.19,3102.06,-453.8,49.954,2012-04-06 13:30:36,2012-04-06,"2012","04","06",13:31:00
"265",2012-04-06 14:00:37,1231.64,2249.64,1992.76,3224.4,-256.88,50.027,2012-04-06 14:00:37,2012-04-06,"2012","04","06",14:01:00
"266",2012-04-06 14:30:36,1233.43,2276.04,2027.08,3260.51,-248.96,49.783,2012-04-06 14:30:36,2012-04-06,"2012","04","06",14:31:00
"267",2012-04-06 15:00:37,1244.3,2325.22,2067.09,3311.39,-258.13,50.149,2012-04-06 15:00:37,2012-04-06,"2012","04","06",15:01:00
"268",2012-04-06 15:30:36,1237.48,2323.37,2081.4,3318.88,-241.97,49.939,2012-04-06 15:30:36,2012-04-06,"2012","04","06",15:31:00
"269",2012-04-06 16:00:37,1251.43,2284.02,2084.79,3336.22,-199.23,50.046,2012-04-06 16:00:37,2012-04-06,"2012","04","06",16:01:00
"270",2012-04-06 16:30:36,1246.3,2275.73,2056.79,3303.09,-218.94,49.744,2012-04-06 16:30:36,2012-04-06,"2012","04","06",16:31:00
"271",2012-04-06 17:00:37,1248.32,2239.07,2048.42,3296.74,-190.65,49.939,2012-04-06 17:00:37,2012-04-06,"2012","04","06",17:01:00
"272",2012-04-06 17:30:36,1246.7,2266.57,2048.6,3295.3,-217.97,50.007,2012-04-06 17:30:36,2012-04-06,"2012","04","06",17:31:00
"273",2012-04-06 18:00:36,1254.45,2228.2,2034.14,3288.59,-194.06,50.217,2012-04-06 18:00:36,2012-04-06,"2012","04","06",18:01:00
"274",2012-04-06 18:30:36,1263.65,2336.22,2046.74,3310.39,-289.48,50.046,2012-04-06 18:30:36,2012-04-06,"2012","04","06",18:31:00
"275",2012-04-06 19:00:37,1311.77,2383.88,2161.15,3472.92,-222.73,49.48,2012-04-06 19:00:37,2012-04-06,"2012","04","06",19:01:00
"276",2012-04-06 19:30:36,1345.06,2382.11,2196.65,3541.71,-185.46,49.636,2012-04-06 19:30:36,2012-04-06,"2012","04","06",19:31:00
"277",2012-04-06 20:00:37,1317,2341.61,2180.35,3497.35,-161.26,49.856,2012-04-06 20:00:37,2012-04-06,"2012","04","06",20:01:00
"278",2012-04-06 20:30:36,1292.31,2341.61,2139.27,3431.58,-202.34,49.866,2012-04-06 20:30:36,2012-04-06,"2012","04","06",20:31:00
"279",2012-04-06 21:00:37,1291.02,2351.29,2021.38,3312.4,-329.91,49.919,2012-04-06 21:00:37,2012-04-06,"2012","04","06",21:01:00
"280",2012-04-06 21:30:36,1326.45,2345.96,1956.79,3283.24,-389.17,49.871,2012-04-06 21:30:36,2012-04-06,"2012","04","06",21:31:00
"281",2012-04-06 22:00:37,1328.74,2309.54,1963.79,3292.53,-345.75,49.871,2012-04-06 22:00:37,2012-04-06,"2012","04","06",22:01:00
"282",2012-04-06 22:30:36,1291.04,2264.57,1927.67,3218.71,-336.9,49.607,2012-04-06 22:30:36,2012-04-06,"2012","04","06",22:31:00
"283",2012-04-06 23:00:37,1357.72,2195.36,1848.13,3205.85,-347.23,49.924,2012-04-06 23:00:37,2012-04-06,"2012","04","06",23:01:00
"284",2012-04-06 23:30:36,1392.76,2187.2,1730.08,3122.84,-457.12,49.846,2012-04-06 23:30:36,2012-04-06,"2012","04","06",23:31:00
"285",2012-04-07 00:00:37,1361.82,2162.52,1646.63,3008.45,-515.89,49.831,2012-04-07 00:00:37,2012-04-07,"2012","04","07",00:01:00
"286",2012-04-07 00:30:36,1305.43,2157.01,1587.2,2892.63,-569.81,49.963,2012-04-07 00:30:36,2012-04-07,"2012","04","07",00:31:00
"287",2012-04-07 01:00:37,1330.62,2118.8,1448.35,2778.97,-670.45,49.719,2012-04-07 01:00:37,2012-04-07,"2012","04","07",01:01:00
"288",2012-04-07 01:30:36,1303.52,2115.95,1413.21,2716.73,-702.74,49.895,2012-04-07 01:30:36,2012-04-07,"2012","04","07",01:31:00
"289",2012-04-07 02:00:37,1314.31,1671.59,1350.87,2665.18,-320.72,49.919,2012-04-07 02:00:37,2012-04-07,"2012","04","07",02:01:00
"290",2012-04-07 02:30:36,1316.98,1657.48,1281.37,2598.35,-376.11,49.9,2012-04-07 02:30:36,2012-04-07,"2012","04","07",02:31:00
"291",2012-04-07 03:00:37,1311.72,1507.57,1242.74,2554.46,-264.83,49.851,2012-04-07 03:00:37,2012-04-07,"2012","04","07",03:01:00
"292",2012-04-07 03:30:36,1301.57,1505.17,1232.9,2534.47,-272.27,50.022,2012-04-07 03:30:36,2012-04-07,"2012","04","07",03:31:00
"293",2012-04-07 04:00:37,1303.96,1561.12,1173.84,2477.8,-387.28,50.027,2012-04-07 04:00:37,2012-04-07,"2012","04","07",04:01:00
"294",2012-04-07 04:30:36,1302.64,1574.14,1151.91,2454.55,-422.23,49.895,2012-04-07 04:30:36,2012-04-07,"2012","04","07",04:31:00
"295",2012-04-07 05:00:37,1316.85,1516.1,1140.77,2457.62,-375.33,50.125,2012-04-07 05:00:37,2012-04-07,"2012","04","07",05:01:00
"296",2012-04-07 05:30:36,1294.09,1833.93,1214.38,2508.47,-619.55,49.871,2012-04-07 05:30:36,2012-04-07,"2012","04","07",05:31:00
"297",2012-04-07 06:00:37,1336.94,1724.99,1256.17,2593.11,-468.82,50.154,2012-04-07 06:00:37,2012-04-07,"2012","04","07",06:01:00
"298",2012-04-07 06:30:36,1298.86,1840.08,1376,2674.86,-464.08,49.963,2012-04-07 06:30:36,2012-04-07,"2012","04","07",06:31:00
"299",2012-04-07 07:00:36,1304.87,1998.06,1424.91,2729.78,-573.15,50.193,2012-04-07 07:00:36,2012-04-07,"2012","04","07",07:01:00
"300",2012-04-07 07:30:36,1286.02,2193.89,1456.29,2742.31,-737.6,50.056,2012-04-07 07:30:36,2012-04-07,"2012","04","07",07:31:00
"301",2012-04-07 08:00:38,1291.95,2207.22,1460.91,2752.86,-746.31,50.071,2012-04-07 08:00:38,2012-04-07,"2012","04","07",08:01:00
"302",2012-04-07 08:30:36,1280.04,2217.79,1483.89,2763.93,-733.9,50.066,2012-04-07 08:30:36,2012-04-07,"2012","04","07",08:31:00
"303",2012-04-07 09:00:37,1265.59,2232.63,1523.75,2789.34,-708.88,50.046,2012-04-07 09:00:37,2012-04-07,"2012","04","07",09:01:00
"304",2012-04-07 09:30:36,1252.47,2208.1,1745,2997.47,-463.1,49.915,2012-04-07 09:30:36,2012-04-07,"2012","04","07",09:31:00
"305",2012-04-07 10:00:37,1263.98,2227.93,1900.53,3164.51,-327.4,50.139,2012-04-07 10:00:37,2012-04-07,"2012","04","07",10:01:00
"306",2012-04-07 10:30:36,1248.69,2244.92,2012.04,3260.73,-232.88,49.753,2012-04-07 10:30:36,2012-04-07,"2012","04","07",10:31:00
"307",2012-04-07 11:00:37,1262.49,2244.26,2042.96,3305.45,-201.3,49.978,2012-04-07 11:00:37,2012-04-07,"2012","04","07",11:01:00
"308",2012-04-07 11:30:36,1250.38,2246.26,2081.47,3331.85,-164.79,49.753,2012-04-07 11:30:36,2012-04-07,"2012","04","07",11:31:00
"309",2012-04-07 12:00:38,1262.16,2277.98,2085.01,3347.17,-192.97,49.963,2012-04-07 12:00:38,2012-04-07,"2012","04","07",12:01:00
"310",2012-04-07 12:30:36,1250.11,2346.96,2101.79,3351.9,-245.17,49.802,2012-04-07 12:30:36,2012-04-07,"2012","04","07",12:31:00
"311",2012-04-07 13:00:37,1230.36,2314.62,2052.62,3282.98,-262,50.12,2012-04-07 13:00:37,2012-04-07,"2012","04","07",13:01:00
"312",2012-04-07 13:30:36,1216.74,2323.01,1965.58,3182.32,-357.43,50.066,2012-04-07 13:30:36,2012-04-07,"2012","04","07",13:31:00
"313",2012-04-07 14:00:36,1216.19,2353.58,2084.88,3301.07,-268.7,50.056,2012-04-07 14:00:36,2012-04-07,"2012","04","07",14:01:00
"314",2012-04-07 14:30:36,1199.37,2352.46,2142.31,3341.68,-210.15,49.88,2012-04-07 14:30:36,2012-04-07,"2012","04","07",14:31:00
"315",2012-04-07 15:00:37,1218.97,2341.43,2151.17,3370.14,-190.26,50.007,2012-04-07 15:00:37,2012-04-07,"2012","04","07",15:01:00
"316",2012-04-07 15:30:36,1225.46,2341.43,2102.84,3328.3,-238.59,49.758,2012-04-07 15:30:36,2012-04-07,"2012","04","07",15:31:00
"317",2012-04-07 16:00:37,1224.96,2400.1,2122.67,3347.63,-277.43,50.076,2012-04-07 16:00:37,2012-04-07,"2012","04","07",16:01:00
"318",2012-04-07 16:30:36,1206.3,2388.92,2121,3327.3,-267.92,49.817,2012-04-07 16:30:36,2012-04-07,"2012","04","07",16:31:00
"319",2012-04-07 17:00:36,1210.27,2302.37,2075.93,3286.2,-226.44,50.125,2012-04-07 17:00:36,2012-04-07,"2012","04","07",17:01:00
"320",2012-04-07 17:30:36,1207.72,2290.7,2088.15,3295.87,-202.55,50.071,2012-04-07 17:30:36,2012-04-07,"2012","04","07",17:31:00
"321",2012-04-07 18:00:37,1225.03,2357.89,2026.96,3251.99,-330.93,50.325,2012-04-07 18:00:37,2012-04-07,"2012","04","07",18:01:00
"322",2012-04-07 18:30:36,1237.18,2422.94,2019.8,3256.98,-403.14,50.149,2012-04-07 18:30:36,2012-04-07,"2012","04","07",18:31:00
"323",2012-04-07 19:00:37,1232.68,2524.43,2166.41,3399.09,-358.02,49.827,2012-04-07 19:00:37,2012-04-07,"2012","04","07",19:01:00
"324",2012-04-07 19:30:36,1237.64,2529.63,2302.29,3539.93,-227.34,49.646,2012-04-07 19:30:36,2012-04-07,"2012","04","07",19:31:00
"325",2012-04-07 20:00:37,1283.24,2520.03,2165.02,3448.26,-355.01,49.778,2012-04-07 20:00:37,2012-04-07,"2012","04","07",20:01:00
"326",2012-04-07 20:30:36,1303.17,2520.03,2097.98,3401.15,-422.05,50.022,2012-04-07 20:30:36,2012-04-07,"2012","04","07",20:31:00
"327",2012-04-07 21:00:37,1233.06,2431.01,2030.66,3263.72,-400.35,49.856,2012-04-07 21:00:37,2012-04-07,"2012","04","07",21:01:00
"328",2012-04-07 21:30:36,1277.66,2419.82,1938.68,3216.34,-481.14,49.768,2012-04-07 21:30:36,2012-04-07,"2012","04","07",21:31:00
"329",2012-04-07 22:00:36,1290.71,2445.67,1946.91,3237.62,-498.76,50.066,2012-04-07 22:00:36,2012-04-07,"2012","04","07",22:01:00
"330",2012-04-07 22:30:36,1250.36,2448.22,1969.03,3219.39,-479.19,49.563,2012-04-07 22:30:36,2012-04-07,"2012","04","07",22:31:00
"331",2012-04-07 23:00:36,1255.03,2342.14,1925.26,3180.29,-416.88,49.905,2012-04-07 23:00:36,2012-04-07,"2012","04","07",23:01:00
"332",2012-04-07 23:30:36,1256.06,2342.32,1861.06,3117.12,-481.26,49.802,2012-04-07 23:30:36,2012-04-07,"2012","04","07",23:31:00
"333",2012-04-08 00:00:37,1252.63,1947.06,1745.13,2997.76,-201.93,49.656,2012-04-08 00:00:37,2012-04-08,"2012","04","08",00:01:00
"334",2012-04-08 01:00:37,1288.34,1756.3,1529.26,2817.6,-227.04,49.719,2012-04-08 01:00:37,2012-04-08,"2012","04","08",01:01:00
"335",2012-04-08 01:30:36,1329.42,1767.58,1420.91,2750.33,-346.67,49.724,2012-04-08 01:30:36,2012-04-08,"2012","04","08",01:31:00
"336",2012-04-08 02:00:37,1362.15,1984.88,1333.62,2695.77,-651.26,49.822,2012-04-08 02:00:37,2012-04-08,"2012","04","08",02:01:00
"337",2012-04-08 02:30:36,1304.56,2009.01,1359.58,2664.14,-649.43,49.939,2012-04-08 02:30:36,2012-04-08,"2012","04","08",02:31:00
"338",2012-04-08 03:30:36,1256.44,1542.25,1289.23,2545.67,-253.02,49.89,2012-04-08 03:30:36,2012-04-08,"2012","04","08",03:31:00
"339",2012-04-08 04:00:38,1261.26,1516.97,1262.13,2523.39,-254.84,50.076,2012-04-08 04:00:38,2012-04-08,"2012","04","08",04:01:00
"340",2012-04-08 04:30:36,1257.13,1526.58,1240.26,2497.39,-286.32,49.827,2012-04-08 04:30:36,2012-04-08,"2012","04","08",04:31:00
"341",2012-04-08 05:00:37,1281.89,1709.7,1195.34,2477.23,-514.36,49.944,2012-04-08 05:00:37,2012-04-08,"2012","04","08",05:01:00
"342",2012-04-08 05:30:36,1280.06,1711.1,1211.4,2491.46,-499.7,49.939,2012-04-08 05:30:36,2012-04-08,"2012","04","08",05:31:00
"343",2012-04-08 06:00:36,1279.26,2126.76,1262.37,2541.63,-864.39,50.164,2012-04-08 06:00:36,2012-04-08,"2012","04","08",06:01:00
"344",2012-04-08 06:30:36,1267.61,2210.47,1289.57,2557.18,-920.9,50.081,2012-04-08 06:30:36,2012-04-08,"2012","04","08",06:31:00
"345",2012-04-08 07:00:36,1259.01,2189.24,1346.93,2605.94,-842.31,50.178,2012-04-08 07:00:36,2012-04-08,"2012","04","08",07:01:00
"346",2012-04-08 07:30:36,1243.72,2182.96,1286.7,2530.42,-896.26,50.071,2012-04-08 07:30:36,2012-04-08,"2012","04","08",07:31:00
"347",2012-04-08 08:00:37,1263.74,2019.98,1306.84,2570.58,-713.14,50.056,2012-04-08 08:00:37,2012-04-08,"2012","04","08",08:01:00
"348",2012-04-08 08:30:36,1271.23,2040.26,1352.33,2623.56,-687.93,50.105,2012-04-08 08:30:36,2012-04-08,"2012","04","08",08:31:00
"349",2012-04-08 09:00:37,1256.73,2043.03,1404.02,2660.75,-639.01,50.217,2012-04-08 09:00:37,2012-04-08,"2012","04","08",09:01:00
